ARTIST NAME,NATIONALITY,BIRTH_YEAR,DEATH_YEAR,OBJECT_TITLE,OBJECT_DATE,MEDIUM,ACCESSION_NUMBER,ACCESSION_YEAR,STATUS,,,,,
Samuel Halpert,American,1884,1930,East River,1913,Oil on canvas,"1,999.426",1999,Not on view,,,,,
Sandra Fisher,American,1947,1994,Mark with Poster,1989,Oil on canvas,"1,990.44",1990,Not on view,,,,,
Sanford Wurmfeld,American,1942,Null,"II, 29 (N) No. 1 ",1981,Acrylic on canvas,"1,982.13",1982,Not on view,,,,,
Sarah Raphael,British,1960,2001,Untitled,1989,Gouache/ tempera/ and cut/ torn/ and pasted painted papers on paper,2009.535.11,2009,Not on view,,,,,
Sasha Kronburg,Austrian,1893,1985,The Poor and the Rich Child,1920,Gouache/ watercolor/ metallic paint and graphite on paper,1984.433.206,1984,Not on view,,,,,
Saul Steinberg,American,1914,1999,"1999, Artist and Art",1966,Ink/ pastel/ wash/ oil and graphite on paper,66.231,1966,Not on view,,,,,
Saul Steinberg,American,1914,Null,"Sarat 1914-1999, The Elephant Table",1975,Oil and graphite on canvas/ colored pencil and graphite on paper and wood,"1,987.77",1987,Not on view,,,,,
Saul Villa,Mexican,1958,Null,Television 2,1983,Oil on canvas,"1,984.418",1984,Not on view,,,,,
Saul Villa,Mexican,1958,Null,The Reverse of Venus 5,1986,Oil on canvas and wood,1990.189.3,1990,Not on view,,,,,
Scott Fraser,American,1957,Null,Life Cycle II,2000,Oil on Masonite,"2,000.302",2000,Not on view,,,,,
Sean Scully,American,1945,Null,Molloy,1984,Oil on canvas,1985.253a-d,1985,Not on view,,,,,
Sean Scully,American,1945,Null,Untitled,1983,Oil pastel and graphite on paper,"1,996.54",1996,Not on view,,,,,
Sean Scully,American,1945,Null,Red on Cream,1976,Oil and acrylic on canvas,1998.452.2,1998,Not on view,,,,,
Sean Scully,American,1945,Null,Wall of Light White,1998,Oil on two joined canvases,2007.312a/ b,2007,Not on view,,,,,
Sean Scully,American,1945,Null,Cut Ground,2006,Oil on canvas,2007.526a-c,2007,Not on view,,,,,
Sergeï Danilovich Dumenko,Russian,1909,Null,Scène du porte d'Odessa,1951,Gouache and graphite on paper,2002.456.131,2002,Not on view,,,,,
Setsuko,Japanese,1942,Null,Pewter Jug,1972,Graphite/ gouache and watercolor on paper,"1,984.38",1984,Not on view,,,,,
Sidney Goodman,American,1936,Null,Overhead View,1964,Charcoal on canvas,"1,985.436",1985,Not on view,,,,,
Sidney Goodman,American,1936,Null,Overhead View,1964,Charcoal on canvas,"1,985.436",1985,Not on view,,,,,
Sidney Goodman,American,1936,Null,The Quick and the Dead,1980,Oil on canvas,"1,986.173",1986,Not on view,,,,,
Sidney Laufman,American,1891,1985,Group of Trees,1953,Oil on canvas,64.269,1964,Not on view,,,,,
Sidney Nolan,Australian,1917,1992,Bather and Bird,1958,Ink and gouache on paper,"1,971.199",1971,Not on view,,,,,
Sidney Simon,American,1917,1997,Artist and Model,1948,Encaustic on canvas,54.143.3,1954,Not on view,,,,,
Sigmar Polke,German,1941,2010,Untitled,1968,Watercolor and gouache on graph paper,1986.297.18,1986,Not on view,,,,,
Sigrid Burton,American,1951,Null,Prairie,1982,Oil on canvas,"1,983.61",1983,Not on view,,,,,
Siron Franco,Brazilian,1947,Null,Furs,1988,Oil on canvas,"1,996.555",1996,Not on view,,,,,
Sol Wilson,American,1896,1974,Granite,1939,Gouache on paper,43.47.15,1943,Not on view,,,,,
Sonia Delaunay,French,1885,1979,Colored Rhythm,1959,Gouache/ pastel/ and graphite on paper,1991.402.6,1991,Not on view,,,,,
Sopheap Pich,Cambodian,1971,Null,Rattanakiri Valley Drip,2012,Bamboo/ rattan/ steel wire/ burlap/ beeswax/ damar resin/ earth pigment/ charcoal/ plastic twine/ oil paint,"2,013.989",2013,Not on view,,,,,
Stanislav Kolibal,Czech,1925,Null,As a Table,1986,Oil/ oilstick/ charcoal/ wood/ and lead on wood,"1,987.216",1987,Not on view,,,,,
Stanley Spencer,British,1891,1959,King's Cookham Rise,1947,Oil on canvas,"1,981.193",1981,Not on view,,,,,
Stanley Spencer,British,1891,1959,Portrait of Hilda,1949,Oil on canvas,"2,011.375",2011,Not on view,,,,,
Stanton Macdonald-Wright,American,1890,1973,"Aeroplane Synchromy in Yellow, Orange",1920,Oil on canvas,49.70.52,1949,On view in Gallery 746,,,,,
Stefan Hirsch,American,1899,1964,Elsa in a Mexican Hat,1929,Oil on canvas,68.221,1968,Not on view,,,,,
Stefano Cusumano,American,1912,1982,Seated Figure,Null,Brown oil wash on paper,62.21,1962,Not on view,,,,,
Stephen Barclay,British,1961,Null,Runway,1987,Oil on canvas,"1,988.46",1988,Not on view,,,,,
Stephen Barclay,British,1961,Null,Night Intruder,1987,Gouache on paper,"1,988.47",1988,Not on view,,,,,
Stephen Barclay,British,1961,Null,Landscape Fungus,1987,Gouache on paper,"1,988.48",1988,Not on view,,,,,
Stephen Buckley,British,1944,Null,Lud,1970,Wax/ resin/ and cheesecloth on aluminum frame,"1,975.2",1975,Not on view,,,,,
Stephen Buckley,British,1944,Null,Arch,1980,Oil on canvas and wood,"1,981.23",1981,Not on view,,,,,
Stephen Conroy,Scottish,1964,Null,The Disappointment,1987,Oil on canvas,"1,989.95",1989,Not on view,,,,,
Stephen Edlich,American,1944,1989,Passage/ Opening with Cypress Forms III,1980,Acrylic/ cut and pasted paper/ charcoal/ and chalk on linen,1982.512.1,1982,Not on view,,,,,
Stephen Etnier,American,1903,1984,Port of Call,1955,Oil on canvas,56.198,1956,Not on view,,,,,
Stephen Greene,American,1917,1999,The Kiss of Judas,1951,Oil on canvas,63.190.1,1963,Not on view,,,,,
Stephen Greene,American,1917,1999,Interior Street,1971,Oil and charcoal on canvas,"1,994.487",1994,Not on view,,,,,
Stephen Hannock,American,1951,Null,Vortex at Dawn: Collapsed,1992,Polished oil on canvas/ mounted on board,"1,992.3",1992,Not on view,,,,,
Stephen Hannock,American,1951,Null,The Oxbow: After Church/ After Cole/ Flooded (Flooded River for the Matriarchs E. & A. Mongan)/ Green Light,2000,Acrylic/ alkyd and oil glazes with collage elements on canvas,"2,001.153",2001,Not on view,,,,,
Stephen Hannock,American,1951,Null,Kaaterskill Falls for Frank Moore and Dan Hodermarsky (Mass MoCA #11,2005,Acrylic/ alkyd and oil glazes with collage elements on canvas,"2,007.333",2007,Not on view,,,,,
Stephen Mangan,Scottish,1964,Null,Harbour Master,1998,Oil on canvas,"1,999.11",1999,Not on view,,,,,
Steven Hawley,American,1950,Null,Male Nude,1980,Oil and wax alkyd resin on panel,"1,987.32",1987,Not on view,,,,,
Steven Hawley,American,1950,Null,Bob Hale's Death,1988,Oil/ wax/ alkyd on canvas,"1,994.546",1994,Not on view,,,,,
Steven Montgomery,American,1954,Null,Standard Emission,1998,Whiteware/ oil paint,"1,998.286",1998,Not on view,,,,,
Stone Roberts,American,1951,Null,Janet,1984,Oil on canvas,1986.159.4,1986,Not on view,,,,,
Stuart Davis,American,1892,1964,Iris,1947,Gouache on cardboard,48.33.1,1948,Not on view,,,,,
Stuart Davis,American,1892,1964,Semé,1953,Oil on canvas,53.9,1953,On view in Gallery 913,,,,,
Stuart Davis,American,1892,1964,Percolator,1927,Oil on canvas,56.195,1956,Not on view,,,,,
Stuart Davis,American,1892,1964,Men and Machine,1934,Oil on canvas,"1,981.406",1981,On view in Gallery 903,,,,,
Stuart Davis,American,1892,1964,Edison Mazda,1924,Oil on cardboard,"1,982.1",1982,Not on view,,,,,
Stuart Davis,American,1892,1964,Report from Rockport,1940,Oil on canvas,1992.24.1,1992,Not on view,,,,,
Stuart Davis,American,1892,1964,Arboretum by Flashbulb,1942,Oil on canvas,1992.24.2,1992,Not on view,,,,,
Stuart Davis,American,1892,1964,Studio Interior,1917,Oil on canvas,"1,994.412",1994,Not on view,,,,,
Stuart Davis,American,1892,1964,Jefferson Market/ ,1930,Oil on canvas,"1,996.546",1996,On view in Gallery 746,,,,,
Sue Coe,British,1951,Null,U.S. Military Successfully Bombs A Mental Hospital in Grenada,1984,Oil and gouache on paper,1985.157.1,1985,Not on view,,,,,
Sue Coe,British,1951,Null,Rosa,1976,Watercolor/ gouache/ cut and pasted paper/ graphite/ and chalk on paper,1985.157.2,1985,Not on view,,,,,
Sue Coe,British,1951,Null,Going Toward the Epicenter,1984,Watercolor/ gouache and graphite on paper,2007.49.32,2007,Not on view,,,,,
Sue Coe,British,1951,Null,Windstorm,1984,Watercolor/ gouache/ ink/ and graphite on paper,2007.49.33,2007,Not on view,,,,,
Sueo Serisawa,American,1910,2004,Puppet and Child,1950,Oil on canvas,51.22.1,1951,Not on view,,,,,
Sukhrob Kurbanov,Tajikistan,1946,Null,The Domes of the East,1996,Oil on canvas,"2,003.576",2003,Not on view,,,,,
Susan Barron,American,1947,Null,The Death of Mr. Mouse,1981,Cut torn and pasted printed and unprinted papers/ gouache/ charcoal and graphite on paper,1982.504.1,1982,Not on view,,,,,
Susan Barron,American,1947,Null,Untitled,1981,Cut/ torn and pasted printed and unprinted papers/ gouache/ charcoal graphite/ and silkscreen pigment on paper/ mounted on paper,1982.504.2,1982,Not on view,,,,,
Susan Crile,American,1942,Null,All the King's Men,1987,Oil on paper,"1,988.266",1988,Not on view,,,,,
Susan Laufer,American,1950,Null,Ocean Cinders,1987,Acrylic/ vinyl plaster/ and polymer on wood,"1,988.8",1988,Not on view,,,,,
Susan Rothenberg,American,1945,Null,Galisteo Creek,1992,Oil on canvas,"1,992.343",1992,On view in Gallery 915,,,,,
Susana Sierra,Mexican,1942,Null,Homage to Paul Valery,1987,Oil and sand on canvas,"1,990.29",1990,Not on view,,,,,
Suzanne Valadon,French,1865,1938,Lilacs and Peonies,1929,Oil on canvas,67.187.112,1967,Not on view,,,,,
Suzanne Valadon,French,1865,1938,Joy of Life,1911,Oil on canvas,67.187.113,1967,Not on view,,,,,
Suzy Frelinghuysen,American,1912,1988,Still Life with Wine Glass,1950,Oil/ cut and pasted paper on mat board,1985.30.1,1985,Not on view,,,,,
Sylvia Carewe,American,1914,1981,Cartoon,1960,Oil on canvas,1981.502.2,1981,Not on view,,,,,
Sylvia Plimack Mangold,American,1938,Null,Exact and Diminishing,1976,Acrylic and graphite on canvas with traces of red conté,"2,012.567",2012,Not on view,,,,,
Tamara de Lempicka,American,1898,1980,Woman with Arms Crossed,1939,Oil on canvas,"1,986.356",1986,Not on view,,,,,
Tchah-Sup Kim,Korean,1940,Null,Hand,1995,Oil on printed paper glued to canvas,1995.517.6,1995,Not on view,,,,,
Terry Allen,American,1943,Null,The Prisoner Song,1984,Graphite and colored pencil on paper/ oil/ lead strips/ gum/ Plexiglas/ nails/ graphites/ feather/ and hair on lead sheet,"1,987.7",1987,Not on view,,,,,
Terry Winters,American,1949,Null,Light Source Direction,1997,Oil and alkyd resin on canvas,"1,998.17",1998,On view in Gallery 915,,,,,
Terry Winters,American,1949,Null,Reflection Line Method,1997,Oil and alkyd resin on canvas,"1,998.86",1998,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Echo,1948,Oil on Masonite,50.37,1950,Not on view,,,,,
Theodoros Stamos,American,1922,1997,In Memoriam,1954,Oil on canvas,55.47,1955,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Beyond Mountains/ Number 1,1950,Oil on canvas,56.193,1956,Not on view,,,,,
Theodoros Stamos,American,1922,1997,"Cheops Sun, Box Number 2",1969,Oil and acrylic on canvas,"1,970.67",1970,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Marriage Stone,1948,Oil on Masonite,1977.348.1,1977,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Symbolic Landscape,1947,Watercolor/ ink/ gouache/ and pastel on paper,1991.129.7,1991,Not on view,,,,,
Theodoros Stamos,American,1922,1997,"Study for ""Hibernation""",1947,Watercolor/ ink/ and gouache on paper,1991.41.2,1991,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Partitions,1947,Watercolor/ gouache/ and ink on paper,1991.41.3,1991,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Untitled,1947,Watercolor/ ink/ pastel/ and gouache on paper,1991.41.4,1991,Not on view,,,,,
Theodoros Stamos,American,1922,1997,Untitled,1947,Watercolor/ ink/ pastel/ and gouache on paper,1991.41.5,1991,Not on view,,,,,
Theophilus Brown,American,1919,2012,Kevin Kearney,1978,Acrylic on canvas,"1,983.394",1983,Not on view,,,,,
Thérèse Oulton,British,1953,Null,Cardinal,1984,Oil on canvas,"1,985.95",1985,Not on view,,,,,
Thérèse Oulton,British,1953,Null,Residues,1994,Oil on canvas,"1,995.148",1995,Not on view,,,,,
Thomas Hart Benton,American,1889,1975,Cotton Pickers/ Georgia,1928,Tempera and oil on canvas,33.144.2,1933,On view in Gallery 746,,,,,
Thomas Hart Benton,American,1889,1975,July Hay,1943,Egg tempera/ methyl cellulose/ and oil on Masonite,43.159.1,1943,On view in Gallery 746,,,,,
Thomas Hart Benton,American,1889,1975,America Today,1930,Ten panels: Egg tempera with oil glazing over Permalba on a gesso ground on linen mounted to wood panels with a honeycomb interior,"2012.478a,j",2012,On view in Gallery 746,,,,,
Thomas Lanigan-Schmidt,American,1942,Null,Central Panel Doors from ICONOSTASIS,1976,Ink marker/ cellophane/ and silverfoil on wood panels,1979.28ab,1979,Not on view,,,,,
Thomas Nozkowski,American,1944,Null,Untitled,1985,Oil on canvas board,1985.250.1,1985,Not on view,,,,,
Thomas Nozkowski,American,1944,Null,Untitled,1984,Oil on canvas board,1985.250.2,1985,Not on view,,,,,
Thomas Nozkowski,American,1944,Null,Untitled,1984,Oil on paper,1985.250.3,1985,Not on view,,,,,
Thomas S. Buechner/ III,American,1926,2010,Leslie,1982,Oil on canvas,"1,987.58",1987,Not on view,,,,,
Thomas Schindler,German,1959,Null,Kolumbus I,1985,Oil on canvas,"1,986.385",1986,Not on view,,,,,
Thomas Sills,American,1914,2000,Dance,1970,Oil on canvas,"1,972.43",1972,Not on view,,,,,
Tim Storrier,Australian,1949,Null,Noon: Blaze Line/ Number 1,1990,Acrylic and rope on wood,1991.24.2,1991,Not on view,,,,,
Tim Storrier,Australian,1949,Null,The Door/ Number 1,1990,Acrylic and wood/ on wood,1991.24.3,1991,Not on view,,,,,
Timothy Lowly,American,1958,Null,Communicant,1987,Tempera on Masonite,"1,988.55",1988,Not on view,,,,,
Timothy Woodman,American,1952,Null,"Maquette for ""Orpheus and Eurydice""",1983,Gouache on cut and pasted papers,"1,996.443",1996,Not on view,,,,,
Tishan Hsu,American,1951,Null,Transplant,1987,Alkyd and acrylic on carved wood,"1,988.61",1988,Not on view,,,,,
Tod Wizon,American,1952,Null,Points of Release,1983,Acrylic on canvas,"1,984.111",1984,Not on view,,,,,
Tod Wizon,American,1952,Null,Above (for Steven Schmidt,1986,Acrylic on canvas,"1,987.11",1987,Not on view,,,,,
Todd Siler,American,1953,Null,Prescience/ Foresight,1986,Acrylic/ oil/ oil stick/ cut and pasted paper/ pastel/ and graphite on canvas,1988.426.1,1988,Not on view,,,,,
Tom Fellner,American,1956,Null,Gingko,1985,Oil on canvas,1986.384.1,1986,Not on view,,,,,
Tom Levine,American,1945,Null,Untitled (26 III 96,1996,Oil pastel/ charcoal/ watercolor/ and graphite on paper,"1,997.276",1997,Not on view,,,,,
Tom Levine,American,1945,Null,Between the Lines,2000,Oil on canvas/ 12 panels,"2,003.284",2003,Not on view,,,,,
Tom Lieber,American,1949,Null,Two Attentions,1983,Acrylic on canvas,"1,983.39",1983,Not on view,,,,,
Tomma Abts,German,1967,Null,Kobo,1999,Acrylic and oil on canvas,"2,013.111",2013,Not on view,,,,,
Tony Smith,American,1912,1980,Untitled,1948,Gouache on graph paper,1996.71.2,1996,Not on view,,,,,
Tony Smith,American,1912,1980,Untitled,1948,Gouache on graph paper,1996.71.2,1996,Not on view,,,,,
Tremain Smith,American,1961,Null,Place of Mystery,2000,Oil/ cut fabric and papers/ and wax on paper,"2,000.498",2000,Not on view,,,,,
Tremain Smith,American,1961,Null,Mystery,2000,Oil/ wax/ and graphite on plywood,"2,000.499",2000,Not on view,,,,,
Tremain Smith,American,1961,Null,Entrances,2000,Oil/ wax/ and ink on paper,"2,000.5",2000,Not on view,,,,,
Tremain Smith,American,1961,Null,Topography of Memory/ No. 6,1999,Oil/ cut and torn papers/ wax and ink on paper,"2,000.501",2000,Not on view,,,,,
Troy Brauntuch,American,1954,Null,Purple and Silver,1984,Graphite/ ink dye/ and pastel on fabric and canvas,1988.417.2a-c,1988,Not on view,,,,,
Tsuguharu Foujita,French,1886,1968,La Robe de Maman,1951,Oil on canvas,"1,983.194",1983,Not on view,,,,,
Tulio Diaz,Venezuelan,1958,Null,The Space Ship,1990,Gouache/ acrylic/ and ink on paper,1991.332.4,1991,Not on view,,,,,
Tulio Diaz,Venezuelan,1958,Null,Number 1,1991,Ink/ gouache/ and graphite on paper,1991.332.6,1991,Not on view,,,,,
Umberto Boccioni,Italian,1882,1916,Self-Portrait,1905,Oil on canvas,1990.38.4,1990,Not on view,,,,,
Umberto Boccioni,Italian,1882,1916,The Street Pavers,1914,Oil on canvas,1990.38.5,1990,On view in Gallery 908,,,,,
Umberto Boccioni,Italian,1882,1916,Young Man on a Riverbank,1902,Gouache/ charcoal/ and pastel on paper,1990.38.6ab,1990,Not on view,,,,,
Unknown Artist,Null,Null,Null,Untitled,1903,Oil on canvas,1998.451.1,1998,Not on view,,,,,
Unknown Designer,Null,Null,Null,Textile piece,1916,Oil cloth,X.299,1920,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,"1984.537.22a,c",1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,"1984.537.24a,c",1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,"1984.537.26a,c",1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,"1984.537.27a,c",1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,"1984.537.28a,c",1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,1984.537.29a/b,1984,Not on view,,,,,
Unknown Designer,Null,Null,Null,Drawing,1920,Gouache on paper,1984.537.29a/b,1984,Not on view,,,,,
Vaclav Vytlacil,American,1892,1984,Rocky Mountains,1953,Oil and oil crayon on paper,53.173,1953,Not on view,,,,,
Vanessa Stephen Bell,British,1879,1961,Duncan Grant in front of a Mirror,1915,Oil on plywood,2007.49.18,2007,Not on view,,,,,
Varujan Boghosian,American,1926,Null,Jack of Hearts,1974,Wood/ oil/ cloth/ nails/ nut and bolt,"1,986.79",1986,Not on view,,,,,
Vasili Shoukhaiev,Russian,1887,1973,Female Nude (Clipping Nails,1922,Oil on canvas,1972.146.6,1972,Not on view,,,,,
Vasily Kandinsky,French,1866,1944,Improvisation 27 (Garden of Love II),1912,Oil on canvas,49.70.1,1949,On view in Gallery 910,,,,,
Vasily Kandinsky,French,1866,1944,Four Parts,1932,Gouache on paper/ mounted on Masonite,1991.402.9,1991,Not on view,,,,,
Viacheslav Kalinin,Russian,1939,Null,Rehearsal,1982,Oil on canvas,"1,988.313",1988,Not on view,,,,,
Victor Brauner,Romanian,1903,1966,Prelude to a Civilization,1954,Encaustic and ink on Masonite,1999.363.13,1999,On view in Gallery 906,,,,,
Victor Candell,American,1903,1977,Magister,1950,Oil on canvas,55.81,1955,Not on view,,,,,
Victor Vasarely,French,1908,1997,Ha-Ko-Te,1951,Tempera and ink on cardboard/ mounted to painted wood panel,2004.157.1,2004,Not on view,,,,,
Vincenc Beneš,Czech,1883,1979,Still Life with glass,1913,Graphite/ colored pencil/ and gouache on printed paper,1984.559.3,1984,Not on view,,,,,
Vincenc Beneš,Czech,1883,1979,Untitled,1914,Gouache and graphite on black paper,1984.559.5,1984,Not on view,,,,,
Vincent D. Smith,American,1929,2003,"Study for Mural at Boys and Girls High School, Bedford-Stuyvestant, Brooklyn, 1972",1972,Acrylic on cardboard,2002.219a-d,2002,Not on view,,,,,
Vincent Desiderio,American,1955,Null,Sleeping Family,1990,Oil on canvas,"1,991.109",1991,Not on view,,,,,
Viola Frey,American,1933,2004,Western Civilization/ Drawing #3,1987,Charcoal and oil pastel on paper,"1,993.494",1993,Not on view,,,,,
